,avg_temp,avg_humidity,avg_dewpoint,avg_barometer,avg_windspeed,avg_gustspeed,avg_direction,month_rainfall,year_rainfall,max_rain_per_minute,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_windspeed,max_gustspeed,max_heat_index
2020-07-08,65.5,19,17.3,29.5,4.4,7.0,246,0.08,4.22,0.00,84.7,39.1,44,7,29.629,29.502,18.4,28.8,81.7
2020-07-09,64.1,33,30.8,29.7,3.1,5.1,40,0.08,4.22,0.00,84.8,40.4,69,8,29.740,29.609,16.1,26.5,81.7
2020-07-10,68.7,32,24.3,29.8,3.6,6.0,253,0.08,4.22,0.00,90.7,43.1,84,5,29.821,29.713,20.7,27.6,86.6
2020-07-11,67.0,29,32.8,29.8,2.6,4.6,71,0.08,4.22,0.00,83.9,44.8,43,18,29.902,29.751,13.8,18.4,81.2
2020-07-12,68.3,34,35.6,29.7,5.1,8.1,237,0.08,4.22,0.00,84.0,46.0,69,11,29.778,29.572,19.6,33.4,81.1
2020-07-13,73.4,29,38.3,29.5,7.4,11.6,235,0.08,4.22,0.00,85.5,64.4,45,17,29.575,29.374,26.5,41.4,82.3
2020-07-14,62.4,56,45.2,29.5,3.2,5.2,2,0.10,4.24,0.01,78.2,53.5,88,27,29.700,29.434,17.3,26.5,78.3
2020-07-15,62.3,65,49.6,29.7,3.3,6.0,67,0.10,4.24,0.00,73.3,47.7,91,29,29.799,29.651,13.8,19.6,77.5
2020-07-16,65.7,63,52.8,29.7,2.3,4.6,93,0.10,4.24,0.00,65.7,65.7,63,63,29.746,29.746,2.3,4.6,65.7
2020-07-17,65.7,63,52.8,29.7,2.3,4.6,79,0.10,4.24,0.00,65.7,65.7,63,63,29.746,29.746,2.3,4.6,65.7
2020-07-18,76.3,24,35.5,29.6,7.3,11.4,236,0.10,4.24,0.00,87.2,61.2,63,10,29.746,29.537,19.6,31.1,83.6
2020-07-19,66.6,38,39.0,29.6,3.7,5.7,226,0.12,4.26,0.01,80.9,50.2,64,16,29.679,29.602,18.4,25.3,79.1
2020-07-20,70.1,35,37.4,29.6,4.9,8.0,293,0.12,4.26,0.00,85.4,54.4,74,9,29.650,29.505,17.3,27.6,82.3
2020-07-21,65.3,60,49.8,29.6,3.7,6.3,38,0.12,4.26,0.00,79.2,46.8,88,31,29.710,29.568,13.8,19.6,79.5
2020-07-22,65.4,52,42.7,29.6,4.2,6.7,230,0.12,4.26,0.00,85.9,46.9,93,14,29.707,29.583,16.1,25.3,82.6
2020-07-23,67.1,48,45.2,29.6,5.3,8.6,228,0.23,4.37,0.01,81.1,54.8,87,26,29.668,29.571,19.6,24.2,79.7
2020-07-24,64.1,62,49.8,29.6,3.6,5.8,240,0.24,4.38,0.01,74.9,55.3,86,35,29.686,29.577,15.0,25.3,77.4
2020-07-25,62.8,60,48.1,29.7,2.5,4.0,242,0.33,4.47,0.01,69.2,55.1,90,36,29.781,29.645,8.1,17.3,77.5
2020-07-26,60.6,68,48.9,29.8,1.7,2.9,357,0.33,4.47,0.00,71.9,50.5,90,40,29.930,29.745,11.5,15.0,77.5
2020-07-27,61.7,64,47.4,29.9,2.2,4.0,66,0.33,4.47,0.00,77.3,43.6,96,35,29.941,29.781,13.8,18.4,78.2
2020-07-28,60.5,61,45.3,29.7,4.0,6.2,248,0.35,4.49,0.01,75.6,46.0,94,35,29.792,29.675,17.3,26.5,77.6
2020-07-29,67.7,37,38.0,29.7,6.4,10.5,258,0.35,4.49,0.00,80.6,50.2,68,16,29.754,29.604,19.6,33.4,79.0
2020-07-30,59.4,67,46.4,29.8,3.3,5.6,353,0.54,4.68,0.02,77.3,45.6,95,25,29.981,29.705,19.6,27.6,77.6
2020-07-31,58.5,70,46.4,30.0,2.4,4.2,334,0.65,4.79,0.01,78.1,42.2,97,26,30.068,29.906,25.3,35.7,78.1
2020-08-01,59.3,62,44.2,29.9,3.0,4.9,328,0.08,4.88,0.01,78.3,40.0,95,26,30.050,29.890,23.0,34.5,78.2
2020-08-02,58.7,71,48.4,29.9,1.9,3.4,8,0.23,5.03,0.04,74.0,44.0,95,37,29.910,29.807,11.5,16.1,77.4
2020-08-03,61.5,64,47.2,29.8,2.3,3.8,12,0.31,5.11,0.01,78.4,43.2,95,30,29.877,29.725,11.5,18.4,78.6
2020-08-04,65.8,55,44.7,29.7,3.9,6.6,343,0.31,5.11,0.00,87.0,50.4,85,10,29.802,29.649,20.7,32.2,83.5
2020-08-05,63.1,59,46.2,29.7,1.9,3.3,14,0.31,5.11,0.00,78.4,48.4,92,22,29.752,29.637,19.6,29.9,78.7
2020-08-06,62.7,55,43.5,29.6,3.5,5.5,282,0.34,5.14,0.01,82.9,47.3,88,19,29.684,29.571,16.1,26.5,80.5
2020-08-07,65.1,37,26.4,29.7,4.2,6.6,234,0.34,5.14,0.00,85.4,39.5,87,6,29.732,29.652,16.1,26.5,82.3
2020-08-08,69.9,16,18.5,29.7,4.1,6.8,260,0.34,5.14,0.00,84.9,52.4,37,5,29.729,29.614,13.8,25.3,81.9
2020-08-09,66.2,23,21.3,29.7,3.3,5.3,233,0.34,5.14,0.00,90.4,42.3,50,6,29.765,29.658,20.7,33.4,86.4
2020-08-10,65.0,31,31.1,29.7,3.7,5.9,172,0.34,5.14,0.00,83.2,45.4,58,10,29.726,29.642,26.5,35.7,80.5
2020-08-11,66.2,33,28.8,29.6,3.6,5.8,253,0.34,5.14,0.00,88.5,44.5,70,8,29.697,29.572,19.6,28.8,84.7
2020-08-12,64.9,27,26.8,29.7,4.1,6.4,242,0.34,5.14,0.00,84.2,43.8,51,12,29.744,29.613,28.8,42.6,81.3
2020-08-13,65.4,26,24.3,29.7,2.7,4.5,262,0.34,5.14,0.00,85.4,41.5,57,7,29.795,29.657,16.1,26.5,82.3
2020-08-14,65.3,27,25.8,29.7,3.3,5.6,272,0.34,5.14,0.00,89.1,43.3,53,5,29.814,29.678,17.3,27.6,85.3
2020-08-15,65.0,37,32.0,29.8,2.9,5.0,338,0.34,5.14,0.00,85.3,41.4,78,8,29.879,29.759,16.1,26.5,82.1
2020-08-16,65.6,34,32.0,29.9,2.6,4.6,27,0.34,5.14,0.00,83.7,42.5,66,9,29.973,29.846,13.8,21.9,80.9
2020-08-17,66.6,43,40.9,29.9,2.3,4.1,26,0.34,5.14,0.00,83.1,46.2,78,17,29.979,29.849,10.4,18.4,80.8
2020-08-18,65.9,39,36.2,29.8,1.7,3.0,285,0.34,5.14,0.00,83.0,45.7,74,14,29.905,29.760,15.0,19.6,80.4
2020-08-19,62.1,48,40.9,29.8,2.7,4.3,348,0.38,5.18,0.01,81.9,44.9,73,22,29.837,29.687,21.9,28.8,79.9
2020-08-20,63.0,52,42.3,29.7,2.5,4.3,338,0.38,5.18,0.00,81.9,43.2,84,19,29.751,29.586,16.1,25.3,79.9
2020-08-21,65.2,44,39.2,29.7,1.9,3.5,351,0.38,5.18,0.00,86.1,44.8,79,11,29.688,29.608,10.4,13.8,82.7
2020-08-22,64.3,32,26.7,29.7,1.9,3.4,310,0.38,5.18,0.00,87.7,42.4,69,8,29.788,29.679,13.8,18.4,84.1
2020-08-23,64.6,30,29.7,29.8,2.1,3.3,335,0.38,5.18,0.00,84.2,42.8,53,14,29.801,29.737,17.3,26.5,81.3
2020-08-24,67.2,36,37.6,29.7,2.4,4.0,276,0.38,5.18,0.00,86.2,50.3,57,16,29.764,29.642,16.1,25.3,82.9
2020-08-25,66.9,47,44.1,29.7,4.3,6.6,272,0.45,5.25,0.01,87.3,51.9,79,19,29.700,29.595,18.4,24.2,84.1
2020-08-26,63.3,58,47.0,29.6,2.9,4.6,293,0.63,5.43,0.03,81.9,50.3,86,25,29.658,29.602,13.8,18.4,80.1
2020-08-27,62.2,55,43.2,29.6,2.1,3.4,326,0.65,5.45,0.01,82.5,43.8,89,24,29.673,29.565,20.7,28.8,80.6
2020-08-28,57.5,66,45.5,29.7,2.2,3.8,25,0.69,5.49,0.01,71.7,48.2,89,42,29.849,29.627,11.5,19.6,77.5
2020-08-29,54.5,71,43.5,29.8,3.7,6.0,250,0.70,5.50,0.01,73.5,42.3,97,31,29.865,29.660,17.3,28.8,77.2
2020-08-30,65.9,35,35.8,29.5,7.3,11.5,249,0.70,5.50,0.00,81.6,51.5,64,13,29.696,29.400,17.3,31.1,79.4
2020-08-31,52.3,61,38.1,29.6,3.5,5.9,35,0.71,5.51,0.01,67.0,35.2,89,29,29.692,29.476,13.8,21.9,67.0
2020-09-01,58.1,48,36.9,29.7,5.8,9.1,211,0.00,5.51,0.00,74.9,45.7,85,22,29.801,29.601,18.4,26.5,77.0
2020-09-02,61.2,39,28.9,29.8,4.9,8.0,235,0.00,5.51,0.00,83.4,35.5,85,6,29.880,29.685,20.7,31.1,80.7
2020-09-03,64.7,35,34.8,29.7,4.0,6.7,44,0.00,5.51,0.00,78.9,48.6,60,16,29.831,29.653,15.0,26.5,78.1
2020-09-04,60.4,40,31.9,30.0,2.2,4.0,33,0.00,5.51,0.00,80.3,38.4,73,17,30.066,29.829,13.8,21.9,78.7
2020-09-05,66.6,30,22.3,30.0,3.5,5.6,241,0.00,5.51,0.00,92.8,40.1,73,3,30.061,29.837,18.4,27.6,88.6
2020-09-06,72.1,16,21.5,29.7,4.2,6.8,267,0.00,5.51,0.00,85.8,50.5,29,9,29.841,29.626,15.0,26.5,82.5
2020-09-07,61.2,32,21.2,29.5,7.2,11.6,249,0.00,5.51,0.00,84.5,38.9,90,3,29.633,29.344,25.3,33.4,81.6
2020-09-08,27.2,92,25.1,30.0,4.2,7.0,41,0.02,5.53,0.01,38.9,23.5,93,89,30.329,29.599,12.7,18.4,38.8
2020-09-09,28.2,90,25.4,30.4,1.8,3.1,78,0.22,5.73,0.01,37.2,23.0,94,75,30.398,30.283,6.9,10.4,37.2
2020-09-10,34.2,90,31.4,30.3,1.4,2.7,75,0.36,5.87,0.01,44.7,28.9,95,75,30.397,30.169,8.1,13.8,44.7
2020-09-11,46.1,60,31.6,30.0,6.6,10.5,237,0.47,5.98,0.01,58.9,32.8,96,32,30.168,29.861,19.6,32.2,58.9
2020-09-12,59.1,34,28.4,29.8,5.5,8.6,229,0.47,5.98,0.00,74.8,43.5,63,13,29.897,29.777,18.4,33.4,75.3
2020-09-13,54.1,48,30.1,30.0,1.9,3.4,170,0.47,5.98,0.00,76.5,31.5,89,11,30.072,29.899,12.7,17.3,76.5
2020-09-14,56.0,45,30.3,30.0,2.5,4.0,209,0.47,5.98,0.00,77.1,35.4,81,14,30.075,29.955,18.4,24.2,76.6
2020-09-15,57.5,38,26.0,29.9,2.1,3.5,308,0.47,5.98,0.00,81.4,37.9,68,8,30.016,29.843,15.0,21.9,79.1
2020-09-16,51.5,51,32.9,30.0,1.6,2.9,44,0.47,5.98,0.00,69.3,35.7,81,27,30.100,29.980,9.2,12.7,76.9
2020-09-17,54.1,51,30.1,30.0,1.5,2.6,36,0.47,5.98,0.00,78.5,32.8,91,12,30.074,29.954,10.4,15.0,77.2
2020-09-18,55.2,47,30.5,29.9,1.8,3.2,169,0.47,5.98,0.00,77.3,35.3,86,12,30.064,29.854,13.8,19.6,76.5
2020-09-19,59.8,35,29.3,29.7,4.5,7.0,230,0.47,5.98,0.00,76.5,45.0,57,14,29.869,29.636,21.9,34.5,76.4
2020-09-20,60.6,39,33.8,29.7,5.0,7.7,225,0.47,5.98,0.00,72.0,46.1,64,19,29.837,29.622,17.3,26.5,76.0
2020-09-21,55.5,49,33.5,29.9,2.4,4.1,206,0.47,5.98,0.00,77.9,34.1,85,16,29.935,29.824,15.0,19.6,77.4
2020-09-22,55.8,46,31.8,29.9,2.5,4.0,201,0.47,5.98,0.00,75.9,37.5,81,14,29.924,29.800,16.1,21.9,76.3
2020-09-23,61.9,35,31.8,29.8,4.4,7.2,243,0.47,5.98,0.00,76.1,47.1,55,15,29.845,29.725,15.0,24.2,76.3
2020-09-24,62.5,28,26.2,29.7,5.1,7.8,238,0.47,5.98,0.00,79.1,42.9,54,12,29.792,29.595,17.3,26.5,77.6
2020-09-25,64.1,24,24.9,29.6,5.6,8.5,235,0.47,5.98,0.00,79.1,46.9,42,13,29.654,29.516,21.9,29.9,77.8
2020-09-26,65.5,24,26.0,29.4,8.3,12.8,217,0.47,5.98,0.00,78.0,48.5,63,14,29.536,29.344,23.0,35.7,77.0
2020-09-27,44.9,59,31.4,29.8,4.1,6.9,51,0.47,5.98,0.00,53.1,34.4,74,40,30.130,29.470,12.7,20.7,53.1
2020-09-28,41.8,33,12.7,30.2,3.2,5.3,354,0.47,5.98,0.00,57.3,25.1,60,12,30.307,30.078,17.3,25.3,57.3
2020-09-29,57.6,23,16.5,30.0,4.0,6.7,254,0.47,5.98,0.00,76.9,36.6,52,8,30.177,29.882,18.4,26.5,75.7
2020-09-30,55.0,32,22.4,29.9,3.3,5.7,207,0.47,5.98,0.00,63.5,36.1,73,15,30.090,29.799,12.7,19.6,63.5
2020-10-01,43.2,58,27.7,30.2,1.5,2.9,33,0.00,5.98,0.00,61.3,25.5,89,30,30.278,30.090,8.1,11.5,61.3
2020-10-02,56.9,25,17.8,29.9,5.7,9.2,274,0.00,5.98,0.00,70.9,34.1,72,10,30.131,29.797,16.1,26.5,73.2
2020-10-03,44.6,54,27.9,30.0,2.0,3.7,58,0.00,5.98,0.00,61.0,27.4,80,31,30.090,29.852,11.5,17.3,61.0
2020-10-04,52.2,42,23.1,30.0,4.2,6.6,232,0.00,5.98,0.00,75.4,28.5,86,12,30.095,29.825,19.6,26.5,75.6
2020-10-05,60.4,19,15.3,29.8,6.4,10.6,253,0.00,5.98,0.00,74.3,37.8,44,9,29.891,29.691,20.7,33.4,74.0
2020-10-06,57.2,23,12.5,29.9,6.2,9.2,237,0.00,5.98,0.00,77.4,31.1,59,6,29.915,29.819,19.6,26.5,76.1
2020-10-07,52.4,25,13.9,29.9,1.9,3.7,109,0.00,5.98,0.00,73.4,34.6,46,8,29.942,29.845,10.4,17.3,73.2
2020-10-08,55.0,23,10.3,29.8,4.9,7.3,233,0.00,5.98,0.00,75.3,32.2,52,5,29.896,29.690,17.3,26.5,74.2
2020-10-09,61.0,21,19.1,29.6,4.0,6.4,237,0.00,5.98,0.00,76.4,42.4,39,11,29.706,29.523,26.5,35.7,75.7
2020-10-10,54.0,31,20.8,29.7,3.7,5.9,230,0.00,5.98,0.00,74.2,32.2,61,12,29.788,29.515,15.0,21.9,74.7
2020-10-11,48.0,40,22.4,29.5,11.1,16.9,242,0.03,6.01,0.01,60.5,36.1,83,20,29.789,29.255,24.2,40.3,60.5
2020-10-12,49.6,27,15.8,29.8,15.0,22.9,243,0.03,6.01,0.00,62.8,37.8,37,15,29.931,29.735,29.9,48.3,62.8
2020-10-13,58.8,20,16.8,29.8,10.4,16.2,237,0.03,6.01,0.00,71.3,49.9,26,13,29.919,29.538,24.2,41.4,73.2
2020-10-14,55.4,34,23.3,29.5,13.3,20.2,243,0.03,6.01,0.00,66.9,32.6,86,17,29.766,29.415,32.2,49.5,66.9
2020-10-15,35.6,59,18.8,30.0,6.4,9.7,343,0.03,6.01,0.00,49.4,24.2,89,18,30.243,29.750,16.1,26.5,49.4
2020-10-16,46.0,36,16.9,30.0,8.5,12.7,229,0.03,6.01,0.00,65.8,21.4,85,18,30.254,29.642,24.2,34.5,65.8
2020-10-17,51.7,34,22.8,29.6,12.8,19.5,244,0.03,6.01,0.00,59.9,40.4,70,23,29.660,29.468,27.6,49.5,59.9
2020-10-18,47.8,46,25.0,29.7,10.7,16.0,270,0.03,6.01,0.00,62.3,28.7,89,25,29.798,29.635,27.6,42.6,62.3
2020-10-19,56.8,22,16.8,29.6,12.9,19.3,232,0.03,6.01,0.00,67.0,51.0,35,9,29.657,29.539,31.1,52.9,67.0
2020-10-20,52.0,35,23.1,29.6,8.4,13.1,239,0.03,6.01,0.00,66.3,34.7,76,18,29.743,29.463,25.3,40.3,66.3
2020-10-21,51.7,36,18.6,29.6,7.0,10.1,232,0.03,6.01,0.00,66.6,26.2,90,13,29.741,29.455,21.9,28.8,66.6
2020-10-22,38.2,59,18.4,29.6,7.0,10.0,180,0.03,6.01,0.00,59.3,18.6,92,14,30.024,29.309,19.6,26.5,59.3
2020-10-23,22.3,80,16.9,30.2,3.7,5.5,21,0.03,6.01,0.00,38.2,15.3,91,45,30.393,30.004,12.7,18.4,38.0
2020-10-24,46.9,37,19.7,29.7,11.3,17.2,241,0.03,6.01,0.00,58.3,25.5,87,23,30.008,29.460,27.6,43.7,58.3
2020-10-25,6.0,84,2.1,30.1,4.0,6.4,37,0.03,6.01,0.00,25.6,0.5,89,80,30.485,29.602,10.4,13.8,25.5
2020-10-26,2.3,83,1.6,30.5,1.5,2.4,15,0.14,6.12,0.01,16.5,7.1,86,80,30.598,30.444,6.9,9.2,16.5
2020-10-27,12.4,80,7.3,30.5,1.0,1.8,311,0.44,6.42,0.01,42.2,12.4,92,54,30.662,30.368,6.9,10.4,42.2
2020-10-28,27.1,77,20.2,30.2,1.4,2.5,40,0.45,6.43,0.01,50.1,11.7,93,43,30.369,30.090,6.9,11.5,50.1
2020-10-29,36.5,60,21.4,30.2,6.4,9.5,241,0.46,6.44,0.01,51.5,16.3,95,32,30.271,30.112,19.6,29.9,51.5
2020-10-30,45.6,38,20.6,29.9,5.9,8.8,233,0.46,6.44,0.00,55.5,34.1,58,24,30.145,29.687,21.9,34.5,55.5
2020-10-31,44.3,39,18.1,29.9,9.2,13.9,243,0.46,6.44,0.00,55.4,25.1,85,17,30.214,29.654,26.5,40.3,55.4
2020-11-01,45.5,36,15.3,30.2,7.7,11.0,226,0.00,6.44,0.00,62.7,22.1,89,13,30.290,30.203,25.3,35.7,62.7
2020-11-02,48.0,31,15.5,30.2,4.3,6.2,246,0.00,6.44,0.00,68.0,32.1,60,9,30.253,30.029,16.1,21.9,68.0
2020-11-03,55.7,23,16.8,29.9,6.0,8.8,238,0.00,6.44,0.00,67.0,38.4,45,12,30.028,29.820,18.4,28.8,67.0
2020-11-04,54.5,35,26.7,29.9,9.0,13.0,232,0.00,6.44,0.00,63.2,44.0,46,23,30.064,29.819,20.7,27.6,63.2
2020-11-05,54.0,26,18.9,30.0,6.9,10.1,240,0.00,6.44,0.00,67.7,37.0,41,14,30.060,29.794,16.1,24.2,67.7
2020-11-06,53.1,27,18.3,29.6,4.9,7.6,250,0.00,6.44,0.00,64.9,36.8,51,13,29.805,29.488,18.4,29.9,64.9
2020-11-07,44.2,53,27.1,29.4,2.4,3.7,267,0.00,6.44,0.00,61.7,29.6,76,27,29.538,29.117,12.7,17.3,61.7
2020-11-08,35.1,52,17.8,29.3,8.6,12.7,238,0.01,6.45,0.01,47.3,24.3,86,27,29.543,28.964,26.5,35.7,47.3
2020-11-09,25.5,76,18.8,29.7,3.4,5.3,340,0.01,6.45,0.00,31.8,18.8,91,52,29.839,29.522,16.1,24.2,31.8
2020-11-10,25.8,46,7.7,29.8,14.2,20.8,239,0.01,6.45,0.00,30.8,22.9,56,37,29.922,29.726,31.1,46.0,30.8
2020-11-11,26.4,53,11.1,29.9,6.6,9.7,228,0.01,6.45,0.00,37.8,21.6,83,30,29.989,29.825,18.4,26.5,37.8
2020-11-12,26.6,41,3.7,30.0,8.1,12.6,238,0.01,6.45,0.00,33.9,21.1,84,20,30.135,29.891,27.6,46.0,33.9
2020-11-13,38.2,27,5.7,29.8,15.8,23.0,239,0.01,6.45,0.00,45.8,29.7,66,15,30.056,29.497,31.1,50.6,45.8
2020-11-14,25.6,61,13.2,29.7,7.8,12.6,257,0.01,6.45,0.00,33.6,19.6,92,39,30.044,29.387,29.9,43.7,33.6
2020-11-15,34.4,43,13.9,30.1,15.8,24.2,245,0.01,6.45,0.00,42.4,20.6,48,33,30.099,29.983,31.1,50.6,42.4
2020-11-16,45.8,39,21.9,30.1,11.4,16.8,238,0.01,6.45,0.00,55.1,36.0,56,28,30.141,29.995,28.8,46.0,55.1
2020-11-17,53.8,19,10.3,29.9,10.4,14.9,234,0.01,6.45,0.00,64.2,45.4,32,6,30.098,29.693,23.0,34.5,64.2
2020-11-18,55.1,28,22.6,29.6,15.6,22.7,233,0.01,6.45,0.00,61.3,52.0,33,22,29.701,29.496,31.1,47.2,61.3
2020-11-19,48.3,37,22.3,29.7,8.5,12.6,232,0.01,6.45,0.00,55.1,29.4,72,24,29.919,29.503,24.2,39.1,55.1
2020-11-20,32.0,57,17.3,30.2,2.4,4.0,31,0.01,6.45,0.00,41.5,20.3,79,32,30.368,29.921,12.7,15.0,41.5
2020-11-21,31.7,46,9.9,30.2,4.4,7.0,264,0.01,6.45,0.00,50.6,16.1,80,15,30.344,30.163,17.3,28.8,50.6
2020-11-22,26.2,50,7.7,30.2,2.5,4.3,330,0.01,6.45,0.00,42.8,8.8,81,17,30.361,29.992,20.7,28.8,42.8
2020-11-23,44.3,50,25.9,29.6,9.2,13.9,239,0.01,6.45,0.00,52.9,34.3,84,29,30.024,29.464,26.5,38.0,52.9
2020-11-24,28.3,79,22.3,29.7,2.6,4.1,253,0.26,6.70,0.01,35.4,21.0,93,49,29.930,29.479,17.3,26.5,35.4
2020-11-25,35.1,37,10.3,29.8,9.1,13.3,238,0.26,6.70,0.00,43.2,19.2,72,25,29.927,29.733,23.0,33.4,43.2
2020-11-26,29.4,61,16.8,29.9,4.7,6.9,224,0.26,6.70,0.00,37.6,17.2,91,42,30.136,29.786,15.0,20.7,37.6
2020-11-27,21.4,69,10.9,30.3,0.7,1.5,22,0.26,6.70,0.00,45.5,6.6,90,17,30.340,30.134,5.8,9.2,45.5
2020-11-28,27.6,54,9.7,30.2,1.5,2.5,325,0.26,6.70,0.00,52.6,8.3,88,15,30.339,30.109,9.2,13.8,52.6
2020-11-29,22.0,60,9.7,30.4,1.4,2.6,70,0.26,6.70,0.00,33.3,6.1,85,43,30.533,30.179,11.5,16.1,33.3
2020-11-30,31.5,31,1.8,30.2,9.3,13.3,233,0.26,6.70,0.00,46.0,3.7,86,10,30.528,29.908,23.0,32.2,46.0
2020-12-01,27.8,43,7.3,30.0,6.1,9.2,298,0.00,6.70,0.00,35.0,17.9,65,27,30.277,29.814,19.6,27.6,35.0
2020-12-02,15.6,51,0.9,30.5,1.8,3.2,351,0.00,6.70,0.00,29.3,2.3,78,23,30.614,30.276,11.5,16.1,29.3
2020-12-03,20.2,49,0.2,30.5,1.0,2.1,17,0.00,6.70,0.00,46.9,1.9,78,7,30.639,30.422,8.1,13.8,46.9
2020-12-04,27.4,53,8.7,30.4,1.1,2.2,44,0.00,6.70,0.00,53.6,10.5,83,13,30.500,30.335,6.9,11.5,53.6
2020-12-05,26.0,58,11.1,30.4,1.5,2.7,349,0.00,6.70,0.00,49.0,10.3,85,23,30.503,30.338,8.1,12.7,49.0
2020-12-06,33.0,36,2.9,30.3,2.6,4.2,270,0.00,6.70,0.00,57.5,12.9,77,8,30.375,30.157,11.5,17.3,57.5
2020-12-07,28.2,41,3.6,30.4,1.3,2.3,248,0.00,6.70,0.00,57.3,10.8,69,8,30.417,30.211,6.9,11.5,57.3
2020-12-08,39.8,17,14.3,30.3,8.1,11.6,237,0.00,6.70,0.00,59.0,14.1,48,3,30.406,30.135,20.7,31.1,59.0
2020-12-09,44.4,12,10.8,29.9,6.3,9.1,240,0.00,6.70,0.00,58.2,22.8,35,3,30.133,29.760,19.6,26.5,58.2
2020-12-10,31.3,47,9.9,29.8,2.9,4.5,21,0.00,6.70,0.00,44.7,18.0,88,12,29.841,29.684,12.7,19.6,44.7
2020-12-11,16.3,87,13.1,29.9,2.1,3.4,24,0.02,6.72,0.01,22.5,4.8,91,78,30.070,29.812,8.1,11.5,22.5
2020-12-12,14.8,80,9.5,30.0,2.7,4.3,9,0.02,6.72,0.00,23.6,4.4,90,60,30.266,29.893,10.4,18.4,23.6
2020-12-13,17.4,49,3.1,30.3,7.0,10.0,235,0.04,6.74,0.01,33.5,7.7,89,13,30.468,30.087,21.9,32.2,33.5
2020-12-14,28.6,50,8.5,29.8,7.2,10.6,247,0.04,6.74,0.00,36.4,16.6,89,9,30.084,29.667,21.9,34.5,36.4
2020-12-15,21.1,56,6.6,30.0,8.1,11.8,239,0.04,6.74,0.00,29.2,10.0,90,33,30.087,29.851,26.5,34.5,29.2
2020-12-16,26.5,48,9.4,30.0,13.2,19.3,226,0.04,6.74,0.00,32.4,21.8,56,40,30.109,29.900,28.8,44.9,32.4
2020-12-17,34.5,35,8.4,29.8,10.4,14.7,225,0.04,6.74,0.00,43.4,25.7,51,20,30.074,29.597,23.0,34.5,43.4
2020-12-18,27.7,64,16.6,29.9,6.1,9.1,259,0.04,6.74,0.00,34.5,15.7,91,44,30.090,29.596,19.6,33.4,34.5
2020-12-19,27.9,44,9.0,30.0,13.3,19.7,237,0.04,6.74,0.00,33.4,23.5,50,39,30.121,29.946,27.6,43.7,33.4
2020-12-20,36.6,43,15.6,29.9,19.7,29.5,236,0.04,6.74,0.00,44.1,27.0,53,26,30.123,29.754,34.5,49.5,44.1
2020-12-21,42.8,46,23.4,29.9,11.9,17.6,234,0.04,6.74,0.00,48.7,38.9,57,35,29.933,29.763,27.6,44.9,48.7
2020-12-22,36.9,46,17.3,29.5,13.2,19.4,237,0.04,6.74,0.00,47.7,17.5,90,32,29.779,29.239,29.9,43.7,47.7
2020-12-23,14.7,43,3.9,30.0,9.7,15.2,251,0.04,6.74,0.00,18.7,12.1,59,31,30.315,29.547,25.3,42.6,18.7
2020-12-24,29.8,37,6.7,30.3,13.1,19.1,229,0.04,6.74,0.00,40.4,14.4,46,30,30.380,30.195,35.7,42.6,40.4
2020-12-25,39.2,28,7.2,30.0,7.2,10.2,240,0.04,6.74,0.00,50.9,24.6,50,16,30.194,29.810,17.3,25.3,50.9
2020-12-26,39.3,29,8.7,29.7,9.3,13.4,232,0.04,6.74,0.00,47.4,28.1,64,19,29.834,29.560,20.7,33.4,47.4
2020-12-27,27.4,49,10.4,29.9,9.2,13.6,239,0.04,6.74,0.00,34.4,20.1,72,32,30.112,29.628,21.9,32.2,34.4
2020-12-28,17.4,83,13.2,30.1,0.9,1.7,322,0.04,6.74,0.00,22.0,9.2,90,68,30.231,29.918,4.6,5.8,22.0
2020-12-29,20.7,61,7.9,29.9,4.5,7.0,260,0.12,6.82,0.01,30.9,1.4,92,27,30.157,29.775,19.6,33.4,30.9
2020-12-30,24.8,35,1.1,30.1,12.4,17.4,225,0.12,6.82,0.00,30.8,10.0,53,25,30.218,29.978,25.3,34.5,30.8
2020-12-31,31.5,46,12.7,29.9,4.3,6.7,270,0.13,6.83,0.01,45.0,23.2,65,31,29.980,29.795,15.0,26.5,45.0
2021-01-01,21.2,70,12.4,30.1,1.1,2.1,331,0.00,0.00,0.00,39.1,9.7,91,39,30.176,29.940,9.2,15.0,39.1
2021-01-02,29.3,37,5.5,29.9,13.7,19.8,237,0.00,0.00,0.00,37.0,23.6,62,20,30.116,29.808,25.3,38.0,37.0
2021-01-03,31.2,45,12.2,29.9,13.4,19.2,233,0.00,0.00,0.00,38.4,25.8,65,36,29.965,29.769,29.9,43.7,38.4
2021-01-04,34.2,30,4.7,30.0,9.1,12.8,214,0.00,0.00,0.00,43.3,27.8,51,15,30.110,29.790,21.9,34.5,43.3
2021-01-05,33.6,48,15.8,29.8,10.6,15.6,238,0.00,0.00,0.00,39.3,25.5,81,33,30.051,29.654,24.2,38.0,39.3
2021-01-06,27.6,43,6.1,30.1,4.4,6.7,265,0.00,0.00,0.00,43.8,12.9,77,18,30.159,30.040,15.0,20.7,43.8
2021-01-07,27.6,55,11.7,30.1,3.9,6.1,254,0.00,0.00,0.00,45.3,14.1,87,22,30.226,30.009,12.7,19.6,45.3
