,date,avg_temp,avg_humidity,avg_dewpoint,avg_barometer,avg_windspeed,avg_gustspeed,avg_direction,day_rainfall,month_rainfall,year_rainfall,max_rain_per_minute,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_windspeed,max_gustspeed,max_heat_index,weather_code
173,2014-06-29,18.33,30,-1.78,29.6,4.7,7.4,250,0.0,3.05,102.62,0.0,28.83,3.83,68,12,29.784,29.487,20.7,31.1,81.0,No Rain
174,2014-06-30,18.39,32,-1.17,29.6,4.8,8.3,292,0.0,3.05,102.62,0.0,28.44,7.28,64,11,29.751,29.507,15.0,27.6,80.5,No Rain
175,2014-07-01,13.33,49,2.28,29.9,2.8,5.1,105,0.0,0.0,102.62,0.0,19.89,3.5,77,33,30.012,29.751,15.0,20.7,67.8,No Rain
176,2014-07-02,15.78,53,5.94,29.9,2.8,5.2,102,0.0,0.0,102.62,0.0,22.0,9.78,76,36,29.996,29.813,11.5,19.6,77.5,No Rain
177,2014-07-03,16.72,54,5.44,29.8,2.5,4.4,52,3.3,3.3,105.92,1.02,27.28,5.44,90,17,29.954,29.706,18.4,24.2,79.4,Rain
178,2014-07-04,16.5,54,5.17,29.9,4.7,7.3,267,2.79,6.1,108.71,0.25,27.17,8.5,87,18,29.963,29.767,18.4,27.6,79.1,Rain
179,2014-07-05,18.0,47,3.94,29.9,3.7,5.9,260,0.25,6.35,108.97,0.25,27.89,7.44,92,16,30.039,29.715,20.7,27.6,80.1,Rain
180,2014-07-06,19.67,37,2.67,29.8,2.9,4.9,335,0.0,6.35,108.97,0.0,30.39,8.22,67,13,29.919,29.597,16.1,21.9,83.2,No Rain
181,2014-07-07,20.06,46,3.61,29.7,4.6,7.6,321,3.05,9.4,112.01,0.51,33.11,7.5,90,9,29.83,29.606,19.6,29.9,87.3,Rain
182,2014-07-08,16.61,67,10.0,29.8,3.0,5.3,72,0.25,9.65,112.27,0.25,23.83,12.17,87,43,29.984,29.704,11.5,17.3,77.6,Rain
183,2014-07-09,18.67,49,5.94,29.7,3.8,6.2,276,0.0,9.65,112.27,0.0,28.89,7.61,90,15,29.861,29.551,21.9,32.2,81.1,No Rain
184,2014-07-10,22.33,32,3.83,29.6,4.8,7.8,252,0.51,10.16,112.78,0.25,28.56,15.39,80,17,29.641,29.495,15.0,21.9,80.8,Rain
185,2014-07-11,18.89,58,9.56,29.7,4.4,6.8,255,2.29,12.45,115.06,0.25,25.56,14.0,89,28,29.843,29.593,13.8,19.6,78.0,Rain
186,2014-07-12,15.72,79,11.83,29.9,3.2,5.3,44,24.13,36.58,139.19,1.52,21.28,11.28,91,51,30.041,29.795,18.4,24.2,76.3,Rain
187,2014-07-13,15.33,75,10.44,30.0,2.4,4.1,45,5.59,42.16,144.78,1.02,24.22,7.28,94,44,30.149,29.882,17.3,26.5,77.8,Rain
188,2014-07-14,15.33,72,9.56,30.0,1.8,3.3,82,1.78,43.94,146.56,0.25,22.17,8.56,95,36,30.089,29.909,10.4,17.3,77.5,Rain
189,2014-07-15,14.78,74,9.94,29.8,3.1,5.1,57,4.83,48.77,151.38,1.02,21.72,8.67,93,49,30.0,29.679,20.7,31.1,77.1,Rain
190,2014-07-16,12.78,84,9.89,29.8,2.3,4.0,70,6.86,55.63,158.24,0.51,20.22,9.78,94,51,29.865,29.673,13.8,18.4,77.2,Rain
191,2014-07-17,13.17,78,9.17,29.8,1.7,3.3,112,0.25,55.88,158.5,0.25,19.5,6.28,95,57,29.963,29.766,10.4,13.8,67.1,Rain
192,2014-07-18,15.94,58,5.94,29.8,2.7,4.7,296,0.25,56.13,158.75,0.25,25.61,6.72,94,21,29.826,29.629,15.0,24.2,77.7,Rain
193,2014-07-19,18.56,44,2.94,29.7,2.7,4.7,287,0.0,56.13,158.75,0.0,29.06,6.61,83,12,29.838,29.583,13.8,19.6,81.5,No Rain
194,2014-07-20,19.17,41,3.33,29.7,3.5,5.6,255,0.0,56.13,158.75,0.0,30.78,7.17,74,15,29.841,29.636,17.3,25.3,83.9,No Rain
195,2014-07-21,20.22,39,4.39,29.7,3.5,5.6,275,0.0,56.13,158.75,0.0,30.06,11.44,65,17,29.822,29.659,13.8,20.7,83.1,No Rain
196,2014-07-22,19.61,45,5.89,29.9,3.0,5.2,52,0.0,56.13,158.75,0.0,28.22,7.83,73,12,29.986,29.817,13.8,21.9,80.8,No Rain
197,2014-07-23,18.0,63,10.39,29.9,2.9,4.9,18,1.27,57.4,160.02,0.25,27.33,9.22,87,33,30.036,29.782,17.3,21.9,81.9,Rain
198,2014-07-24,22.5,35,5.56,29.7,7.7,11.9,259,0.0,57.4,160.02,0.0,27.67,13.0,64,24,29.865,29.507,24.2,33.4,80.0,No Rain
199,2014-07-25,21.67,39,6.5,29.6,7.0,10.5,244,3.3,60.71,163.32,0.51,29.06,15.5,85,20,29.752,29.524,18.4,27.6,81.7,Rain
200,2014-07-26,19.83,46,7.33,29.7,4.3,6.7,255,1.52,62.23,164.85,0.25,26.56,12.11,79,27,29.892,29.578,17.3,24.2,79.1,Rain
201,2014-07-27,15.11,74,10.33,30.0,3.0,4.8,27,4.32,66.55,169.16,0.76,22.11,7.0,91,54,30.143,29.836,15.0,18.4,76.8,Rain
202,2014-07-28,16.5,72,10.78,30.0,2.1,3.6,33,0.51,67.06,169.67,0.25,23.94,8.67,95,36,30.12,29.858,10.4,17.3,77.7,Rain
203,2014-07-29,13.83,83,10.78,29.9,1.3,2.5,190,11.18,78.23,180.85,0.25,22.0,10.0,93,48,29.991,29.82,10.4,13.8,77.0,Rain
204,2014-07-30,17.17,58,7.11,29.8,3.3,5.5,286,23.37,101.6,204.22,1.52,33.11,3.5,95,9,30.149,29.495,24.2,33.4,87.3,Rain
205,2014-07-31,13.44,71,7.78,30.0,1.2,2.5,183,0.0,101.6,204.22,0.0,20.17,7.33,92,44,30.107,29.935,10.4,12.7,77.5,No Rain
206,2014-08-01,15.89,55,6.33,30.0,2.0,3.8,134,0.0,0.0,204.22,0.0,19.94,8.0,82,40,30.067,29.963,10.4,16.1,67.9,No Rain
207,2014-08-02,18.72,43,4.5,30.0,3.0,6.1,69,0.0,0.0,204.22,0.0,23.44,4.0,91,20,30.137,29.909,11.5,16.1,76.9,No Rain
208,2014-08-03,16.22,56,6.28,29.9,1.7,3.2,57,0.0,0.0,204.22,0.0,25.11,6.06,89,25,30.005,29.778,10.4,13.8,78.0,No Rain
209,2014-08-04,15.06,65,7.94,29.8,2.3,3.8,302,1.27,1.27,205.49,0.25,23.56,7.61,86,31,30.021,29.764,13.8,19.6,77.5,Rain
210,2014-08-05,14.61,74,9.39,29.9,2.7,4.5,300,2.79,4.06,208.28,0.51,22.78,9.56,89,34,29.954,29.786,20.7,26.5,77.5,Rain
211,2014-08-06,17.78,51,5.72,29.8,5.7,8.7,251,0.0,4.06,208.28,0.0,25.61,9.67,85,15,29.914,29.694,17.3,25.3,77.4,No Rain
212,2014-08-07,14.83,62,6.94,29.8,2.3,3.9,360,1.02,5.08,209.3,0.25,24.72,7.83,88,28,29.949,29.719,15.0,19.6,77.6,Rain
213,2014-08-08,14.44,56,4.28,29.9,2.5,4.2,279,0.0,5.08,209.3,0.0,23.44,4.22,91,22,29.977,29.766,17.3,31.1,77.5,No Rain
214,2014-08-09,15.06,57,4.83,29.9,2.8,4.7,234,0.0,5.08,209.3,0.0,26.44,5.83,89,20,29.987,29.799,16.1,26.5,78.7,No Rain
215,2014-08-10,13.33,71,7.89,30.0,1.6,2.9,5,2.79,7.87,212.09,0.25,19.33,6.44,91,50,30.158,29.925,10.4,12.7,66.8,Rain
216,2014-08-11,14.72,59,5.33,30.1,1.8,3.4,96,0.25,8.13,212.34,0.25,23.56,4.5,94,27,30.234,29.999,11.5,18.4,77.4,Rain
217,2014-08-12,16.5,51,4.33,30.0,1.7,3.1,139,0.0,8.13,212.34,0.0,26.33,4.94,88,19,30.09,29.824,9.2,24.2,78.5,No Rain
218,2014-08-13,16.67,59,7.89,29.8,2.0,3.4,277,1.27,9.4,213.61,0.25,27.17,8.83,81,26,29.952,29.669,17.3,21.9,79.7,Rain
219,2014-08-14,17.28,61,9.39,29.7,1.7,3.0,276,0.25,9.65,213.87,0.25,23.44,12.11,81,36,29.778,29.621,12.7,20.7,77.5,Rain
220,2014-08-15,17.83,48,6.06,29.8,5.4,8.2,244,0.0,9.65,213.87,0.0,25.06,9.94,76,27,29.871,29.71,16.1,25.3,77.8,No Rain
221,2014-08-16,19.89,34,1.94,29.8,3.4,5.8,281,0.0,9.65,213.87,0.0,28.56,10.78,57,14,29.894,29.693,12.7,19.6,80.7,No Rain
222,2014-08-17,17.67,40,1.11,29.8,2.3,4.1,283,0.0,9.65,213.87,0.0,29.17,6.06,74,10,29.926,29.719,12.7,20.7,81.5,No Rain
223,2014-08-18,16.33,44,2.56,29.8,2.6,4.3,223,0.0,9.65,213.87,0.0,26.61,5.61,76,13,29.868,29.669,17.3,29.9,78.3,No Rain
224,2014-08-19,16.39,49,3.89,29.7,3.7,6.0,261,0.0,9.65,213.87,0.0,25.39,6.22,86,20,29.763,29.481,17.3,26.5,77.6,No Rain
225,2014-08-20,18.22,44,5.06,29.6,6.0,9.1,263,0.0,9.65,213.87,0.0,25.0,11.78,72,24,29.681,29.474,20.7,27.6,77.4,No Rain
226,2014-08-21,17.94,43,4.5,29.7,5.6,8.5,265,0.0,9.65,213.87,0.0,25.33,12.17,60,22,29.783,29.6,15.0,21.9,77.5,No Rain
227,2014-08-22,14.89,71,9.17,29.8,1.5,2.9,112,1.52,11.18,215.39,0.25,19.56,10.39,91,44,29.925,29.675,8.1,13.8,67.2,Rain
228,2014-08-23,14.0,56,4.5,29.7,7.5,11.5,258,2.29,13.46,217.68,0.51,20.06,9.0,93,32,29.729,29.6,21.9,33.4,77.4,Rain
229,2014-08-24,15.11,36,-0.5,29.7,8.1,11.7,258,0.0,13.46,217.68,0.0,21.44,9.72,62,20,29.849,29.675,19.6,27.6,75.9,No Rain
230,2014-08-25,13.72,64,6.61,29.9,1.9,3.6,126,1.78,15.24,219.46,0.25,21.61,7.5,90,36,29.985,29.783,9.2,11.5,77.5,Rain
231,2014-08-26,12.78,71,6.83,29.9,1.9,3.4,320,0.0,15.24,219.46,0.0,23.28,5.61,93,26,30.05,29.835,15.0,18.4,77.5,No Rain
232,2014-08-27,13.94,63,5.89,29.9,4.0,6.4,274,2.03,17.27,221.49,0.25,21.28,9.56,92,28,29.941,29.771,19.6,28.8,77.4,Rain
233,2014-08-28,13.78,51,3.67,29.8,4.3,7.0,275,0.0,17.27,221.49,0.0,19.5,10.89,67,34,29.951,29.764,13.8,19.6,67.1,No Rain
234,2014-08-29,14.44,53,4.39,29.8,3.8,6.1,288,0.0,17.27,221.49,0.0,22.78,7.61,82,25,29.904,29.747,17.3,21.9,77.4,No Rain
235,2014-08-30,13.5,60,3.83,29.8,3.8,6.0,272,1.27,18.54,222.76,0.51,25.11,4.39,90,21,29.971,29.66,19.6,29.9,77.3,Rain
236,2014-08-31,12.56,63,4.67,29.7,4.0,6.4,269,1.52,20.07,224.28,0.25,21.72,6.78,92,27,29.786,29.587,19.6,33.4,77.4,Rain
237,2014-09-01,12.44,50,-0.33,29.8,3.4,5.8,283,0.0,0.0,224.28,0.0,21.83,2.22,92,19,29.898,29.741,15.0,25.3,75.3,No Rain
238,2014-09-02,14.61,44,-0.78,29.8,3.6,6.0,291,0.0,0.0,224.28,0.0,28.11,0.78,84,13,29.986,29.634,20.7,28.8,80.2,No Rain
239,2014-09-03,17.22,38,-0.78,29.6,5.1,7.6,273,0.0,0.0,224.28,0.0,28.17,4.22,78,11,29.745,29.464,20.7,31.1,80.1,No Rain
240,2014-09-04,14.22,51,3.33,29.7,3.1,5.3,50,2.29,2.29,226.57,0.25,21.33,9.22,91,27,29.903,29.523,15.0,19.6,77.5,Rain
241,2014-09-05,9.33,88,7.39,30.1,2.3,4.1,68,2.79,5.08,229.36,0.25,12.61,7.28,92,70,30.194,29.9,11.5,12.7,54.7,Rain
242,2014-09-06,11.5,74,6.44,30.1,1.7,3.2,98,0.0,5.08,229.36,0.0,19.61,3.06,95,42,30.248,29.989,10.4,13.8,67.3,No Rain
243,2014-09-07,13.5,57,2.89,29.9,3.4,5.3,278,0.25,5.33,229.62,0.25,25.11,3.28,93,15,30.054,29.733,17.3,26.5,77.1,Rain
244,2014-09-08,13.83,56,4.5,29.8,3.8,6.2,259,0.0,5.33,229.62,0.0,22.67,5.72,82,27,29.909,29.639,13.8,24.2,77.3,No Rain
245,2014-09-09,13.89,64,6.83,29.6,4.6,7.0,263,3.56,8.89,233.17,0.25,20.33,9.89,92,40,29.687,29.493,18.4,24.2,77.4,Rain
246,2014-09-10,12.44,63,4.0,29.8,3.1,5.1,285,3.56,12.45,236.73,0.25,20.22,7.89,94,23,29.891,29.689,16.1,25.3,75.8,Rain
247,2014-09-11,7.11,79,3.44,30.0,4.5,7.5,56,0.76,13.21,237.49,0.25,12.61,-0.61,92,55,30.298,29.746,12.7,16.1,54.7,Rain
248,2014-09-12,1.56,78,-2.17,30.4,2.0,3.8,67,0.25,13.46,237.74,0.25,9.06,-2.83,90,45,30.485,30.26,8.1,11.5,48.3,Rain
249,2014-09-13,11.61,44,-3.11,30.0,4.0,6.6,283,0.0,13.46,237.74,0.0,23.39,-3.5,89,13,30.302,29.765,17.3,25.3,75.6,No Rain
250,2014-09-14,12.11,52,-0.28,29.9,3.1,5.1,275,0.0,13.46,237.74,0.0,25.61,0.39,91,15,30.136,29.81,21.9,29.9,77.1,No Rain
251,2014-09-15,11.5,62,3.72,30.0,2.2,3.7,39,0.0,13.46,237.74,0.0,21.06,2.39,87,35,30.158,29.865,11.5,16.1,77.4,No Rain
252,2014-09-16,14.11,50,0.89,30.0,2.3,4.1,327,0.0,13.46,237.74,0.0,27.06,2.5,87,14,30.151,29.815,13.8,20.7,78.9,No Rain
253,2014-09-17,13.22,52,1.78,29.8,2.3,3.9,97,0.25,13.72,238.0,0.25,26.72,3.61,77,14,29.999,29.748,21.9,27.6,78.4,Rain
254,2014-09-20,18.39,46,5.89,30.0,3.9,6.6,84,0.0,13.72,238.0,0.0,23.94,12.17,67,25,30.057,29.898,16.1,19.6,77.3,No Rain
255,2014-09-21,13.33,60,5.61,30.0,2.6,4.4,50,0.0,13.72,238.0,0.0,20.33,7.89,83,41,30.113,29.914,11.5,17.3,77.5,No Rain
256,2014-09-22,12.28,70,6.33,29.9,3.6,5.8,265,3.81,17.53,241.81,0.25,19.89,6.72,91,32,30.025,29.776,15.0,21.9,67.8,Rain
257,2014-09-23,14.0,55,4.11,29.9,3.4,5.8,288,0.25,17.78,242.06,0.25,22.89,7.28,91,28,29.986,29.804,20.7,31.1,76.8,Rain
258,2014-09-24,14.44,51,2.94,30.0,1.7,3.3,135,0.0,17.78,242.06,0.0,23.67,5.89,78,21,30.089,29.917,8.1,12.7,77.0,No Rain
259,2014-09-25,14.56,52,2.72,29.9,1.6,3.0,154,0.0,17.78,242.06,0.0,26.17,3.11,89,21,30.146,29.781,9.2,12.7,78.2,No Rain
260,2014-09-26,15.89,48,2.89,29.8,1.8,3.3,124,0.0,17.78,242.06,0.0,27.89,4.5,85,17,29.956,29.65,13.8,17.3,80.0,No Rain
261,2014-09-27,14.67,48,2.0,29.7,2.2,4.0,85,0.0,17.78,242.06,0.0,25.33,4.33,82,21,29.839,29.595,11.5,18.4,77.6,No Rain
262,2014-09-28,9.72,73,4.94,29.8,2.2,3.8,107,8.38,26.16,250.44,0.76,17.89,2.89,93,50,29.949,29.687,11.5,18.4,64.2,Rain
263,2014-09-29,9.11,79,5.61,29.7,2.6,4.5,283,2.54,28.7,252.98,0.25,13.44,5.33,94,56,29.875,29.596,11.5,19.6,56.2,Rain
264,2014-09-30,8.5,51,-1.28,29.7,9.9,15.3,255,0.0,28.7,252.98,0.0,13.11,6.44,64,37,29.738,29.585,23.0,34.5,55.6,No Rain
265,2014-10-01,7.56,60,-0.11,29.7,3.2,5.7,259,3.81,3.81,256.79,0.25,12.44,3.39,89,38,29.884,29.619,13.8,25.3,54.4,Rain
266,2014-10-02,6.78,39,-6.72,30.0,7.6,12.4,271,0.25,4.06,257.05,0.25,11.94,2.56,80,27,30.058,29.879,21.9,34.5,53.5,Rain
267,2014-10-03,7.0,43,-7.33,30.2,7.1,11.1,320,0.0,4.06,257.05,0.0,14.83,-3.0,86,15,30.295,30.022,18.4,34.5,58.7,No Rain
268,2014-10-04,12.72,25,-6.89,29.9,8.7,14.4,298,0.0,4.06,257.05,0.0,20.17,8.5,33,15,30.023,29.747,19.6,34.5,73.5,No Rain
269,2014-10-05,12.78,32,-4.28,29.8,6.9,11.1,287,0.0,4.06,257.05,0.0,19.39,7.67,46,17,29.88,29.699,17.3,26.5,66.9,No Rain
270,2014-10-06,14.89,27,-4.22,29.7,11.9,18.9,291,0.0,4.06,257.05,0.0,18.06,13.72,28,22,29.794,29.662,19.6,33.4,64.5,No Rain
271,2014-10-07,14.17,31,-3.67,29.8,7.8,11.8,272,0.0,4.06,257.05,0.0,21.33,3.67,62,18,29.937,29.656,29.9,34.5,75.2,No Rain
272,2014-10-08,10.22,49,-1.44,29.9,1.2,2.3,144,0.0,4.06,257.05,0.0,22.0,1.61,74,15,30.063,29.749,10.4,16.1,74.9,No Rain
273,2014-10-09,6.39,76,2.33,30.0,1.5,2.6,115,14.48,18.54,271.53,0.25,11.72,3.5,92,54,30.131,29.767,11.5,18.4,53.1,Rain
274,2014-10-10,6.17,83,3.28,30.1,1.3,2.6,141,0.25,18.8,271.78,0.25,11.72,2.5,94,57,30.187,30.011,8.1,12.7,53.1,Rain
275,2014-10-11,9.67,55,-0.83,29.9,5.5,8.8,276,0.0,18.8,271.78,0.0,18.33,1.33,93,23,30.068,29.523,18.4,28.8,65.0,No Rain
276,2014-10-12,6.72,50,-3.33,29.7,5.7,9.1,314,0.25,19.05,272.03,0.25,12.33,1.44,76,31,30.017,29.41,25.3,32.2,54.2,Rain
277,2014-10-13,5.22,41,-7.67,30.1,6.5,10.7,284,0.0,19.05,272.03,0.0,11.39,-2.33,70,23,30.161,30.012,15.0,26.5,52.5,No Rain
278,2014-10-14,9.61,38,-5.89,30.0,2.1,3.8,120,0.0,19.05,272.03,0.0,21.61,0.22,70,11,30.159,29.842,11.5,17.3,74.0,No Rain
279,2014-10-15,14.78,22,-11.5,29.8,8.1,12.5,274,0.0,19.05,272.03,0.0,23.94,-2.83,76,7,29.969,29.509,21.9,31.1,74.3,No Rain
280,2014-10-16,12.56,34,-4.11,29.7,7.0,10.3,243,0.0,19.05,272.03,0.0,19.89,2.5,76,17,29.919,29.473,23.0,34.5,67.8,No Rain
281,2014-10-17,5.0,64,-2.22,30.1,1.7,3.2,96,0.0,19.05,272.03,0.0,15.33,-2.78,91,28,30.226,29.886,10.4,16.1,59.6,No Rain
282,2014-10-18,6.72,57,-3.11,30.0,1.2,2.4,97,0.0,19.05,272.03,0.0,19.22,-3.28,91,19,30.243,29.887,9.2,12.7,66.6,No Rain
283,2014-10-19,7.83,54,-2.5,30.0,1.2,2.4,157,0.0,19.05,272.03,0.0,19.28,-1.5,82,23,30.173,29.896,8.1,12.7,66.7,No Rain
284,2014-10-20,8.28,56,-1.61,30.0,1.8,3.0,188,0.0,19.05,272.03,0.0,21.94,-2.11,89,20,30.22,29.812,15.0,19.6,75.2,No Rain
285,2014-10-21,9.56,54,-0.5,29.8,4.4,6.8,263,0.0,19.05,272.03,0.0,19.39,0.61,83,24,30.011,29.673,17.3,25.3,66.9,No Rain
286,2014-10-22,9.61,50,-0.72,29.9,6.4,9.2,242,0.0,19.05,272.03,0.0,14.61,4.89,67,29,30.053,29.673,24.2,29.9,58.3,No Rain
287,2014-10-23,11.39,36,-3.33,29.9,5.2,7.8,254,0.0,19.05,272.03,0.0,18.17,7.0,52,23,30.042,29.837,16.1,26.5,64.7,No Rain
288,2014-10-24,13.0,27,-6.61,29.9,6.6,10.1,277,0.0,19.05,272.03,0.0,21.56,1.5,50,12,30.135,29.81,24.2,41.4,73.0,No Rain
289,2014-10-25,13.33,21,-9.89,29.9,4.7,7.3,250,0.0,19.05,272.03,0.0,22.61,1.28,50,6,30.126,29.751,17.3,25.3,73.2,No Rain
290,2014-10-26,14.11,31,-3.56,29.5,11.5,16.9,271,1.52,20.57,273.56,0.25,19.22,5.44,81,16,29.732,29.395,25.3,38.0,66.6,Rain
291,2014-10-27,2.78,50,-7.72,29.8,8.3,12.8,268,1.27,21.84,274.83,0.25,5.56,0.78,86,23,30.08,29.548,21.9,33.4,42.0,Rain
292,2014-10-28,5.78,22,-14.89,30.1,7.0,10.2,255,0.0,21.84,274.83,0.0,11.22,0.61,34,12,30.142,29.985,18.4,27.6,52.2,No Rain
293,2014-10-29,9.61,22,-11.28,30.0,9.8,15.0,244,0.0,21.84,274.83,0.0,14.83,3.67,28,17,30.088,29.891,23.0,38.0,58.7,No Rain
294,2014-10-30,6.44,43,-5.83,30.2,3.2,5.4,165,0.0,21.84,274.83,0.0,12.44,-2.33,76,27,30.455,29.972,12.7,19.6,54.4,No Rain
295,2014-10-31,1.67,67,-4.67,30.2,2.5,3.8,27,0.0,21.84,274.83,0.0,13.67,-5.94,89,30,30.44,30.004,16.1,19.6,56.6,No Rain
296,2014-11-01,10.56,37,-4.61,29.7,4.7,7.0,257,0.25,0.0,275.08,0.0,17.94,-2.28,78,20,30.004,29.479,18.4,26.5,64.3,Rain
297,2014-11-02,6.78,47,-4.94,29.7,4.8,7.4,273,0.0,0.0,275.08,0.0,14.78,-1.5,86,22,29.77,29.559,19.6,26.5,58.6,No Rain
298,2014-11-03,0.61,78,-2.89,30.0,3.4,5.6,250,3.3,3.3,278.38,0.25,3.61,-3.5,91,47,30.279,29.65,13.8,20.7,38.5,Rain
299,2014-11-04,4.0,33,-12.0,30.2,7.4,11.1,251,0.25,3.56,278.64,0.25,11.28,-5.44,62,14,30.447,29.995,20.7,31.1,52.3,Rain
300,2014-11-05,6.33,39,-7.78,30.2,5.7,8.8,256,0.0,3.56,278.64,0.0,14.78,-3.56,74,17,30.367,29.947,24.2,34.5,58.6,No Rain
301,2014-11-06,8.0,40,-8.22,30.2,6.0,9.2,262,0.0,3.56,278.64,0.0,18.5,-5.83,82,14,30.527,29.791,24.2,39.1,65.3,No Rain
302,2014-11-07,9.89,34,-7.22,29.9,8.0,12.2,233,2.29,5.84,280.92,0.25,16.22,0.28,90,15,30.207,29.749,25.3,40.3,61.2,Rain
303,2014-11-08,7.0,46,-8.61,30.1,8.7,12.9,248,0.51,6.35,281.43,0.25,15.67,-3.83,94,8,30.345,29.827,23.0,34.5,60.2,Rain
304,2014-11-09,11.56,22,-9.78,29.6,11.0,16.2,214,0.0,6.35,281.43,0.0,17.67,8.72,26,16,29.827,29.249,25.3,34.5,63.8,No Rain
305,2014-11-10,-0.56,58,-9.17,29.6,6.6,10.3,215,0.0,6.35,281.43,0.0,10.06,-14.28,89,23,30.159,29.155,27.6,47.2,50.1,No Rain
306,2014-11-11,-15.06,72,-16.67,30.4,3.3,5.6,54,0.0,6.35,281.43,0.0,-12.11,-16.22,78,65,30.653,30.17,9.2,12.7,10.2,No Rain
307,2014-11-12,-14.06,69,-9.94,30.8,2.1,3.9,73,0.0,6.35,281.43,0.0,-17.67,-6.89,72,64,31.032,30.663,6.9,11.5,0.2,No Rain
308,2014-11-13,-17.44,71,-13.39,30.7,1.2,2.3,47,0.76,7.11,282.19,0.25,-2.78,-5.28,86,62,31.048,30.063,11.5,18.4,27.0,Rain
309,2014-11-14,1.78,50,-7.61,29.8,11.1,17.1,247,0.25,7.37,282.45,0.25,4.17,-2.44,72,38,30.048,29.67,29.9,40.3,39.5,Rain
310,2014-11-15,-8.67,72,-12.83,30.0,4.0,6.5,47,0.0,7.37,282.45,0.0,1.33,-16.17,84,53,30.458,29.633,20.7,28.8,34.4,No Rain
311,2014-11-16,-10.5,45,-14.17,30.4,6.0,9.5,242,0.25,7.62,282.7,0.25,-2.0,-11.94,76,23,30.554,30.231,19.6,27.6,28.4,Rain
312,2014-11-17,-4.39,23,-12.67,30.2,8.6,13.7,247,0.0,7.62,282.7,0.0,0.61,-8.33,37,16,30.302,30.16,19.6,28.8,33.1,No Rain
313,2014-11-18,-0.89,31,-16.17,30.1,14.6,21.3,216,0.0,7.62,282.7,0.0,4.17,-5.28,42,22,30.232,29.996,27.6,39.1,39.5,No Rain
314,2014-11-19,2.22,25,-15.83,30.0,11.2,16.2,213,0.0,7.62,282.7,0.0,5.89,-0.56,30,18,30.083,29.921,23.0,34.5,42.6,No Rain
315,2014-11-20,4.33,25,-14.56,29.9,8.6,12.5,240,0.0,7.62,282.7,0.0,9.33,2.17,41,16,29.941,29.825,17.3,24.2,48.8,No Rain
316,2014-11-21,3.11,36,-10.72,29.9,8.6,12.5,243,0.0,7.62,282.7,0.0,7.33,-3.0,54,26,29.979,29.807,19.6,27.6,45.2,No Rain
317,2014-11-22,4.22,38,-9.5,29.6,15.9,23.2,241,0.0,7.62,282.7,0.0,9.17,1.17,73,25,29.843,29.452,34.5,48.3,48.5,No Rain
318,2014-11-23,-2.39,40,-14.39,29.8,9.0,13.9,245,0.0,7.62,282.7,0.0,2.17,-6.22,68,26,29.996,29.408,19.6,32.2,35.9,No Rain
319,2014-11-24,-4.83,44,-15.56,30.1,9.2,14.7,261,0.0,7.62,282.7,0.0,-0.28,-7.28,75,27,30.383,29.858,25.3,36.8,31.5,No Rain
320,2014-11-25,-1.44,51,-10.44,30.0,14.0,21.2,253,0.0,7.62,282.7,0.0,3.33,-6.11,76,32,30.238,29.843,42.6,49.5,38.0,No Rain
321,2014-11-26,4.72,50,-5.11,30.0,8.3,13.1,253,0.0,7.62,282.7,0.0,8.67,-0.44,68,35,30.08,29.88,24.2,41.4,47.6,No Rain
322,2014-11-27,8.06,26,-10.33,30.0,15.6,23.4,241,0.0,7.62,282.7,0.0,11.56,4.72,39,19,30.13,29.798,28.8,47.2,52.8,No Rain
323,2014-11-28,9.67,18,-13.67,29.7,17.7,25.7,242,0.0,7.62,282.7,0.0,13.5,6.83,23,14,29.804,29.564,31.1,48.3,56.3,No Rain
324,2014-11-29,7.78,18,-14.94,29.5,10.0,15.3,248,0.0,7.62,282.7,0.0,12.17,5.17,23,13,29.617,29.431,24.2,36.8,53.9,No Rain
325,2014-11-30,1.06,43,-12.33,29.8,6.7,10.3,254,0.0,7.62,282.7,0.0,8.83,-10.0,83,21,30.286,29.49,19.6,32.2,47.9,No Rain
326,2014-12-01,-1.17,59,-9.06,30.3,9.5,13.8,242,1.27,1.27,283.97,0.25,6.72,-10.67,84,34,30.527,29.991,27.6,41.4,44.1,Rain
327,2014-12-02,4.39,32,-11.56,29.9,12.4,17.6,242,0.0,1.27,283.97,0.0,9.11,-2.33,49,19,30.046,29.803,27.6,39.1,48.4,No Rain
328,2014-12-03,2.17,51,-7.28,30.0,7.4,11.1,244,0.0,1.27,283.97,0.0,9.61,-4.33,67,38,30.122,29.768,26.5,46.0,49.3,No Rain
329,2014-12-04,6.33,42,-5.89,29.8,9.8,14.2,240,0.0,1.27,283.97,0.0,9.22,3.44,55,34,29.895,29.734,28.8,40.3,48.6,No Rain
330,2014-12-05,2.5,47,-8.22,30.1,4.6,7.1,249,0.0,1.27,283.97,0.0,9.33,-5.33,73,24,30.383,29.856,18.4,27.6,48.8,No Rain
331,2014-12-06,0.78,54,-8.72,30.3,3.1,4.7,224,0.0,1.27,283.97,0.0,11.0,-5.89,78,20,30.506,30.126,18.4,26.5,51.8,No Rain
332,2014-12-07,5.28,34,-9.44,30.1,11.1,16.6,241,0.0,1.27,283.97,0.0,9.06,3.33,43,24,30.252,30.046,26.5,36.8,48.3,No Rain
